ID;latitude;longitude;tags
2486389065;40.3240102;23.9211154;[]
2486389066;40.3242245;23.9212298;[]
2486389067;40.3242932;23.896312;[]
2486389068;40.3243197;23.8963798;[]
2486389069;40.3243743;23.8964963;[]
2486389070;40.3244459;23.9234027;[]
2486389071;40.3245411;23.9232642;[]
2486389072;40.3244701;23.8965651;[]
2486389073;40.3245845;23.8966192;[]
2486389074;40.3246795;23.8964747;[]
2486389075;40.3247351;23.9216484;[]
2486389076;40.3248496;23.8964565;[]
2486389077;40.3247918;23.9232362;[]
2486389078;40.324876;23.9218138;[]
2486389079;40.3249392;23.8960992;[]
2486389080;40.3249701;23.8963564;[]
2486389081;40.3250501;23.9220915;[]
2486389082;40.3251164;23.8961622;[]
2486389083;40.3251125;23.9221787;[]
2486389084;40.3253042;23.8961298;[]
2486389085;40.3251469;23.9232746;[]
2486389086;40.325199;23.895898;[]
2486389087;40.3252381;23.9222728;[]
2486389088;40.3254823;23.8960331;[]
2486389089;40.3254381;23.8941621;[]
2486389090;40.3254381;23.8956395;[]
2486389091;40.3255105;23.922369;[]
2486389092;40.3256724;23.8959645;[]
2486389093;40.3256169;23.8953681;[]
2486389094;40.3257458;23.8950589;[]
2486389095;40.3258186;23.8957567;[]
2486389096;40.3257938;23.8947112;[]
2486389097;40.3258182;23.8954744;[]
2486389098;40.3258195;23.8944233;[]
2486389099;40.3258913;23.8953813;[]
2486389100;40.3258995;23.8945955;[]
2486389101;40.325959;23.8949373;[]
2486389102;40.3259631;23.8951445;[]
2486389103;40.3259775;23.8953302;[]
2486389104;40.3259854;23.9235456;[]
2486389105;40.3261256;23.9254345;[]
2486389106;40.326212;23.9227462;[]
2486389107;40.3263465;23.9227787;[]
2486389108;40.3263878;23.9257679;[]
2486389109;40.3264044;23.9237707;[]
2486389110;40.326422;23.9257602;[]
2486389111;40.3264665;23.9238382;[]
2486389112;40.3264664;23.9227673;[]
2486389113;40.3265345;23.9244447;[]
2486389114;40.3265435;23.9244816;[]
2486389115;40.3265745;23.9240175;[]
2486389116;40.3265749;23.9240777;[]
2486389117;40.3265765;23.9244744;[]
2486389118;40.3265916;23.9238407;[]
2486389119;40.3266075;23.9241564;[]
2486389120;40.3266159;23.9240173;[]
2486389121;40.3266259;23.9239058;[]
2486389122;40.3266434;23.9239558;[]
2486389123;40.3266848;23.9258163;[]
2486389124;40.3267121;23.9260269;[]
2486389125;40.3267417;23.9226813;[]
2486389126;40.3267988;23.9239772;[]
2486389127;40.3269654;23.923976;[]
2486389128;40.3270888;23.9225914;[]
2486389129;40.3272623;23.9225978;[]
2486389130;40.3273984;23.9256902;[]
2486389131;40.327462;23.9241732;[]
2486389132;40.3275147;23.9255525;[]
2486389133;40.3274641;23.9226483;[]
2486389134;40.327596;23.9254172;[]
2486389135;40.3275782;23.9243758;[]
2486389136;40.3276193;23.9251022;[]
2486389137;40.3276986;23.9244746;[]
2486389138;40.3278335;23.9248287;[]
2486389139;40.3279054;23.924721;[]
2486389140;40.328016;23.9245943;[]
2486389141;40.3279798;23.9228276;[]
2486389142;40.3282188;23.9244135;[]
2486389143;40.3283894;23.9229619;[]
2486389144;40.3284981;23.9242313;[]
2486389145;40.3286305;23.9241355;[]
2486389146;40.3287269;23.9228883;[]
2486389147;40.3287858;23.9237107;[]
2486389148;40.3291895;23.9226785;[]
2486389149;40.3293021;23.9226463;[]
2486389150;40.3293983;23.9226514;[]
2486389151;40.3294337;23.9228556;[]
2486389152;40.3294592;23.9227119;[]
2486389153;40.3295817;23.9227765;[]
2486389154;40.3305879;23.9230541;[]
2486389155;40.3311248;23.9226902;[]
2486389156;40.3304782;23.9229733;[]
2486389157;40.3321496;23.9189914;[]
2486389158;40.3353847;23.9143454;[]
2486389159;40.3354365;23.9142061;[]
2486389160;40.3354054;23.9144278;[]
2486389161;40.3354443;23.9144841;[]
2486389162;40.3354945;23.9141828;[]
2486389163;40.3354945;23.9164565;[]
2486389164;40.3355033;23.9166119;[]
2486389165;40.3355114;23.916324;[]
2486389166;40.3355569;23.9167804;[]
2486389167;40.3356181;23.9159087;[]
2486389168;40.3356338;23.9156027;[]
2486389169;40.3356286;23.9158061;[]
2486389170;40.3356047;23.9141639;[]
2486389171;40.3356462;23.9155043;[]
2486389172;40.3356575;23.9146081;[]
2486389173;40.3356891;23.9153906;[]
2486389174;40.3356717;23.9141504;[]
2486389175;40.3356962;23.9170248;[]
2486389176;40.3357777;23.9140249;[]
2486389177;40.335737;23.9171246;[]
2486389178;40.3357794;23.9147169;[]
2486389179;40.3357679;23.917235;[]
2486389180;40.3357691;23.9152597;[]
2486389181;40.3357841;23.9173431;[]
2486389182;40.3358234;23.915156;[]
2486389183;40.33584;23.9148478;[]
2486389184;40.3358492;23.9150043;[]
2486389185;40.3358581;23.9139502;[]
2486389186;40.336067;23.9138165;[]
2486389187;40.3361654;23.913792;[]
2486389188;40.3363198;23.9137946;[]
2486389189;40.3363995;23.913752;[]
2486389190;40.3364695;23.9120769;[]
2486389191;40.3364582;23.9136785;[]
2486389192;40.3364797;23.9122151;[]
2486389193;40.3364782;23.912388;[]
2486389194;40.3364848;23.912455;[]
2486389195;40.3364911;23.9125145;[]
2486389196;40.3365014;23.9126322;[]
2486389198;40.3365892;23.9133523;[]
2486389199;40.3365553;23.9127404;[]
2486389201;40.3366507;23.9128451;[]
2486389202;40.3366889;23.9129335;[]
2486389203;40.336692;23.9130314;[]
2486389204;40.3367995;23.9124864;[]
2486389205;40.3368496;23.9124111;[]
2486389206;40.3368825;23.9125814;[]
2486389207;40.336902;23.9126636;[]
2486389208;40.3369326;23.9125061;[]
2486389209;40.3369341;23.9123811;[]
2486389210;40.3369569;23.9127913;[]
2486389211;40.3369701;23.9126131;[]
2486389212;40.3369852;23.912317;[]
2486389213;40.3370154;23.9124929;[]
2486389214;40.3370251;23.9127408;[]
2486389215;40.3370445;23.9125123;[]
2486389216;40.3370474;23.9123333;[]
2486389217;40.3370666;23.9124288;[]
2486389218;40.3371027;23.9122634;[]
2486389219;40.3371029;23.912447;[]
2486389220;40.3371191;23.9126273;[]
2486389221;40.3371205;23.9124327;[]
2486389222;40.3371757;23.9123627;[]
2486389223;40.3371776;23.9125621;[]
2593002388;40.3322012;23.9234269;[]
2593002389;40.3320292;23.9231475;[]
2593002390;40.3317429;23.9231607;[]
2593002392;40.3316136;23.9231083;[]
2593002393;40.3315579;23.9233108;[]
2593002394;40.3313584;23.9234722;[]
2593002395;40.3313361;23.9234135;[]
2593002396;40.3315076;23.923279;[]
2593002397;40.3315299;23.9232301;[]
2593002398;40.331474;23.9232008;[]
2593002399;40.3314656;23.9231536;[]
2593002400;40.3314759;23.923125;[]
2593002401;40.3315094;23.9231054;[]
2593002402;40.331555;23.9230511;[]
2593002403;40.3315693;23.9230663;[]
2593005192;40.3325563;23.9210659;[]
2593005193;40.3322784;23.9212822;[]
2593005195;40.3326128;23.9212954;[]
2593005410;40.3329168;23.9213806;[]
2593005411;40.3328577;23.9214032;[]
2593005412;40.3329027;23.9216056;[]
2593005414;40.3329618;23.921583;[]
2593008969;40.3326965;23.9213555;[]
2593010190;40.3329117;23.9216351;[]
2593010192;40.3330184;23.9216256;[]
2593017313;40.3100753;23.9356665;[name=Τουρκολίμανο]
2593020958;40.3164994;23.9374635;[]
2593020959;40.3164279;23.9373673;[]
2593020960;40.3158108;23.9383033;[]
2593020961;40.3153887;23.9391549;[]
2593020962;40.3151853;23.9397418;[]
2593020963;40.3149412;23.9400467;[]
2593020964;40.3148076;23.9403744;[]
2593020965;40.3147436;23.9407174;[]
2593020966;40.3147061;23.9412475;[]
2593020967;40.3147632;23.9416269;[]
2593020968;40.3148181;23.9414475;[]
2593020974;40.3153997;23.9396567;[]
2593020976;40.3158702;23.9384662;[]
2593020977;40.3161536;23.9379663;[]
2593023602;40.3273559;23.8958895;[]
2593023603;40.3265092;23.8954536;[]
2593023604;40.3263999;23.8953839;[]
2593033397;40.3325788;23.919123;[]
2593033398;40.3322349;23.9213069;[]
2593033400;40.3321106;23.9214313;[]
2593130423;40.3320794;23.9214511;[]
2593130424;40.3319352;23.921606;[]
2593133006;40.33195;23.921678;[]
2593133007;40.3318923;23.9217363;[]
2593133008;40.3319183;23.9217846;[]
2593133009;40.3319791;23.9217225;[]
2593133010;40.3320179;23.9217878;[]
2593133011;40.331957;23.9218499;[]
2593133012;40.3318845;23.9217601;[]
2593133013;40.3318276;23.9218184;[]
2593133014;40.3318929;23.9219278;[]
2593133015;40.3319497;23.9218694;[]
2593133016;40.3318399;23.9215045;[]
2593133017;40.3317829;23.9215636;[]
2593133018;40.3318421;23.921662;[]
2593133019;40.3318991;23.9216032;[]
2593133020;40.3317162;23.9216325;[]
2593133021;40.3317503;23.9216892;[]
2593133022;40.3318169;23.9216203;[]
2593140312;40.3316177;23.9228722;[]
2593140313;40.3315823;23.9229776;[]
2593140314;40.331359;23.9226833;[]
2593140315;40.3309589;23.9227;[]
2593140316;40.3308255;23.9227829;[]
2593140317;40.3307722;23.9228927;[]
2593140318;40.3307768;23.9229346;[]
2593140319;40.3308027;23.9230005;[]
2593140320;40.3308346;23.9229384;[]
2593140321;40.3308973;23.9228646;[]
2593140322;40.3309839;23.9227974;[]
2593140323;40.3311031;23.9227836;[]
2593140324;40.3312494;23.9228121;[]
2593140325;40.3314046;23.9228918;[]
2593140326;40.3314802;23.9229719;[]
2593145979;40.3297374;23.9232993;[]
2593145980;40.3297462;23.9232577;[]
2593145981;40.329665;23.9232183;[]
2593145982;40.3295045;23.9232299;[]
2593145983;40.3293509;23.9233179;[]
2593145984;40.329268;23.9234174;[]
2593145985;40.3291921;23.9235215;[]
2593145986;40.3291163;23.9236303;[]
2593145987;40.3290351;23.9237831;[]
2593145988;40.3290474;23.9238109;[]
2593145989;40.3291392;23.9236581;[]
2593145990;40.3292521;23.9234891;[]
2593145991;40.3293298;23.9234035;[]
2593145992;40.3294903;23.9232808;[]
2593145993;40.3296915;23.9232623;[]
2593145994;40.3307965;23.9227801;[]
2593157794;40.3345104;23.9187523;[]
2593157795;40.3341256;23.9186088;[]
2593157796;40.3340626;23.9188553;[]
2593157797;40.3344461;23.9190208;[]
2593157798;40.3343958;23.9192738;[]
2593157799;40.3343041;23.9193707;[]
2593157800;40.3342725;23.9193026;[]
2593157801;40.3344247;23.9190973;[]
2593157802;40.3344773;23.919002;[]
2593157803;40.3345474;23.9188674;[]
2593157804;40.3345599;23.9187919;[]
2593158653;40.3341124;23.9191289;[]
2593158654;40.3340121;23.918965;[]
2593158655;40.3339391;23.9187571;[]
2593158656;40.33386;23.9185813;[]
2593158657;40.3337597;23.9184343;[]
2593158658;40.333481;23.9181913;[]
2593158659;40.3334297;23.9181598;[]
2593158660;40.3333838;23.9181779;[]
2593158661;40.3333073;23.9182443;[]
2593158662;40.3332026;23.9185455;[]
2593158663;40.3331222;23.9189036;[]
2593158664;40.3330182;23.9194174;[]
2593159790;40.3330566;23.9195588;[]
2593164506;40.3332435;23.9189737;[]
2593164507;40.3334154;23.9190099;[]
2593174254;40.3331489;23.9192878;[]
2593174255;40.3331098;23.9192791;[]
2593174256;40.3331002;23.9193536;[]
2593174257;40.3331393;23.9193623;[]
2593180247;40.3333571;23.9194373;[]
2593180248;40.3331887;23.9193978;[]
2593185301;40.3212774;23.9121334;[]
2593185302;40.3218569;23.9116052;[]
2593185303;40.3220243;23.9111508;[]
2593185304;40.3221257;23.9104956;[]
2593185305;40.3221339;23.9100794;[]
2593185306;40.3220593;23.9098353;[]
2593185307;40.3215991;23.9120189;[]
2593185309;40.3221316;23.9098575;[]
2593185310;40.3222081;23.9100045;[]
2593185311;40.3222432;23.9102513;[]
2593185312;40.3222287;23.9106286;[]
2593185314;40.3221206;23.9112959;[]
2593185315;40.3220191;23.9114886;[]
2593185320;40.3214142;23.9121281;[]
2593187575;40.3221627;23.911025;[]
2593187576;40.3222309;23.9111161;[]
2593187577;40.3222464;23.9111317;[]
2593187578;40.3226265;23.911225;[]
2593187579;40.3222345;23.910869;[]
2593187580;40.3223578;23.9108575;[]
2593187581;40.3224436;23.9108633;[]
2593187583;40.3224511;23.9106975;[]
2593187584;40.3224283;23.9105443;[]
2593187585;40.3224132;23.9101934;[]
2593187586;40.3224108;23.9100746;[]
2593187587;40.3223973;23.9099572;[]
2593187588;40.3225982;23.9106551;[]
2593187589;40.3226876;23.9107021;[]
2593187590;40.322811;23.9107858;[]
2593187591;40.3226418;23.9106014;[]
2593187592;40.32269;23.9104804;[]
2593187593;40.322763;23.9113496;[]
2593187594;40.3228742;23.9114814;[]
2593187595;40.3230974;23.9116776;[]
2593187596;40.3232911;23.9118397;[]
2593187597;40.3234971;23.9120323;[]
2593187599;40.323716;23.9122242;[]
2593187600;40.3238403;23.9123199;[]
2593187601;40.3242747;23.9126305;[]
2593187602;40.3249627;23.9130578;[]
2593187603;40.3252735;23.9132053;[]
2593187604;40.3254659;23.9133062;[]
2593187606;40.3258085;23.9134541;[]
2593187607;40.3259512;23.9133567;[]
2593187608;40.3260903;23.9133528;[]
2593187609;40.3264247;23.9135275;[]
2593187610;40.326771;23.9136672;[]
2593187611;40.3269959;23.9137837;[]
2593187612;40.3272918;23.9139001;[]
2593187613;40.3275937;23.9139584;[]
2593187614;40.3277565;23.9139972;[]
2593187615;40.3279754;23.9140748;[]
2593187616;40.3282152;23.9142146;[]
2593187617;40.3284726;23.9143427;[]
2593187618;40.3285939;23.9144087;[]
2593187619;40.3287419;23.9144397;[]
2593187620;40.3289668;23.9144475;[]
2593187621;40.3291644;23.9144914;[]
2593187622;40.3293338;23.9145756;[]
2593187623;40.3296327;23.9147037;[]
2593187624;40.3298102;23.9148628;[]
2593187625;40.3299819;23.915053;[]
2593187626;40.3301535;23.9153131;[]
2593187627;40.330263;23.9154995;[]
2593187628;40.3304435;23.9157285;[]
2593187629;40.3306063;23.9159459;[]
2593187630;40.330772;23.916105;[]
2593187631;40.3309495;23.9162331;[]
2593187632;40.3310975;23.9163884;[]
2593187633;40.331204;23.9164622;[]
2593187634;40.3313135;23.9166097;[]
2593187635;40.331423;23.9167921;[]
2593187636;40.3315414;23.9170639;[]
2593187637;40.3316124;23.9173783;[]
2593187638;40.3316538;23.9175918;[]
2593187639;40.3317189;23.9177238;[]
2593187640;40.3317932;23.9177743;[]
2593192455;40.3202671;23.9133424;[]
2593193181;40.3206648;23.9135197;[]
2593193182;40.3205927;23.9135089;[]
2593193183;40.3205223;23.9134681;[]
2593193184;40.3204535;23.9134402;[]
2593193185;40.3204126;23.9134467;[]
2593193186;40.3203586;23.9133973;[]
2593193187;40.3203406;23.9133801;[]
2593193188;40.3205567;23.9139191;[]
2593193189;40.320501;23.9138891;[]
2593193190;40.3204437;23.9138912;[]
2593193191;40.3203913;23.9139299;[]
2593193192;40.3203455;23.9139342;[]
2593193193;40.3202931;23.9139323;[]
2593193864;40.3199683;23.9119091;[]
2744188118;40.3236932;23.9191603;[]
2744188119;40.3235583;23.9182591;[]
2744188120;40.3215808;23.917429;[]
2744188122;40.3220072;23.9198443;[]
2744188124;40.3238742;23.918703;[]
2744188125;40.3238742;23.9185086;[]
2744188127;40.3223436;23.919678;[]
2744188128;40.3230849;23.919556;[]
2744188129;40.3199049;23.9176154;[]
2744188130;40.3203436;23.917437;[]
2744188131;40.3226984;23.9181948;[]
2744188134;40.3201104;23.9197437;[]
2744188135;40.3193752;23.918349;[]
2744188136;40.3192045;23.9190128;[]
2744188137;40.3194253;23.9192046;[]
2744188138;40.3195716;23.91945;[]
2744191699;40.3167359;23.9373875;[]
2744191701;40.3165718;23.9374099;[]
2744191703;40.3168612;23.9375682;[]
2744191705;40.3171992;23.9373547;[]
2744191707;40.317387;23.9370674;[]
2744191709;40.31789;23.9357665;[]
2744191711;40.3179493;23.9365479;[]
2744191713;40.3175908;23.9371026;[]
2744191715;40.3180086;23.9362807;[]
2744191717;40.3179854;23.9358951;[]
2744191720;40.3176579;23.935939;[]
2744191721;40.3174877;23.9358951;[]
2744191723;40.3173329;23.9359999;[]
2744191725;40.3172117;23.935912;[]
2744191727;40.3171034;23.9357361;[]
2744191729;40.3167772;23.9341163;[]
2744191731;40.3168387;23.9337847;[]
2744191733;40.3168996;23.9341463;[]
2744191735;40.3170338;23.9346774;[]
2744191737;40.3170492;23.9350663;[]
2744191743;40.3173432;23.9324956;[]
2744191745;40.3173768;23.9326309;[]
2744191747;40.3173793;23.932543;[]
2744191749;40.3177249;23.9272798;[]
2744191751;40.3176011;23.9273407;[]
2744191753;40.3174011;23.9277041;[]
2744191755;40.3174877;23.9274151;[]
2744191762;40.3172633;23.9283352;[]
2744191764;40.3172968;23.928051;[]
2744191766;40.317547;23.9289643;[]
2744191768;40.317351;23.9284772;[]
2744191770;40.3174258;23.9287106;[]
2744191772;40.317663;23.9290218;[]
2744191774;40.3176295;23.9292112;[]
2744191776;40.3176811;23.9291368;[]
2744191778;40.3177353;23.9294243;[]
2744191780;40.3176656;23.9293093;[]
2744191782;40.3177636;23.929519;[]
2744191784;40.3177198;23.9296205;[]
2744191786;40.3178745;23.9298133;[]
2744191788;40.3177972;23.9297389;[]
2744191789;40.3179751;23.9302125;[]
2744191791;40.3179184;23.9305304;[]
2744191793;40.3176708;23.9306589;[]
2744191795;40.3176649;23.9308411;[]
2744191797;40.3177559;23.9308315;[]
2744191799;40.3177636;23.9311765;[]
2744191800;40.3178126;23.9313591;[]
2744191801;40.3178952;23.9314775;[]
2744191802;40.3178307;23.9314369;[]
2744191803;40.3179106;23.931376;[]
2744191804;40.318019;23.9313794;[]
2744191805;40.3180112;23.9318361;[]
2744191806;40.3178668;23.9318428;[]
2744191807;40.317462;23.9273299;[]
2744191808;40.3174252;23.9271609;[]
2744191809;40.3173679;23.9270992;[]
2744191810;40.3173046;23.9271046;[]
2744191811;40.3172698;23.9270295;[]
2744191812;40.3172064;23.9270644;[]
2744191813;40.3172452;23.9271421;[]
2744191814;40.3170919;23.9273943;[]
2744191815;40.3169814;23.9273487;[]
2745675360;40.3088779;23.9510046;[]
2745675361;40.3092361;23.9519895;[]
2745675362;40.3090158;23.9516308;[]
2745675364;40.3087686;23.9525623;[]
2745675365;40.3086998;23.9525335;[]
2746949772;40.3082482;23.9441727;[]
2746949773;40.3085345;23.9450203;[]
2746949774;40.3082073;23.9452295;[]
2746949775;40.3088577;23.9461308;[]
2746949776;40.3085018;23.9459484;[]
2746949777;40.3083546;23.9456211;[]
2746949778;40.3086082;23.946061;[]
2746949779;40.3096268;23.9476113;[]
2746949780;40.3100236;23.9482282;[]
2746949781;40.3108826;23.9485179;[]
2746953549;40.3091579;23.9521995;[]
2746953550;40.3091618;23.951846;[]
2746953551;40.3091482;23.951887;[]
2746978497;40.3198566;23.9172862;[]
2746978499;40.3201364;23.9173061;[]
2746978500;40.3203976;23.9173114;[]
2746978502;40.3205957;23.9173168;[]
2746978504;40.3207861;23.9173509;[]
2746978506;40.3209527;23.9174165;[]
2746978508;40.321124;23.9173472;[]
2746978510;40.3212054;23.9172633;[]
2746978512;40.3213788;23.9172333;[]
2746978514;40.3215595;23.9173347;[]
2746978516;40.321706;23.9173791;[]
2746978518;40.3219106;23.9174493;[]
2746978520;40.3220278;23.9175713;[]
2746978522;40.3222472;23.917806;[]
2746978524;40.3224721;23.9179276;[]
2746978526;40.3227561;23.9180897;[]
2746978528;40.3229724;23.9182073;[]
2746978530;40.3231813;23.9182118;[]
2746978532;40.3233408;23.9182064;[]
2746978534;40.3233924;23.9181921;[]
2746978536;40.3234835;23.9181308;[]
2746978538;40.3235596;23.9180964;[]
2746978540;40.3237565;23.9180939;[]
2746978542;40.3238245;23.9180876;[]
2746978544;40.3240324;23.9180544;[]
2746978546;40.324211;23.918032;[]
2746978548;40.324319;23.9180483;[]
2746978550;40.3244806;23.9180832;[]
2746978552;40.3245709;23.9180717;[]
2746978554;40.3246268;23.9180624;[]
2746978556;40.3247984;23.9180454;[]
2746978558;40.3250611;23.9180172;[]
2746978560;40.325266;23.9179909;[]
2746978562;40.3254517;23.9179322;[]
2746978563;40.3245769;23.9181783;[]
2746978566;40.3245874;23.9182379;[]
2746978567;40.3246472;23.9183265;[]
2746978570;40.3247235;23.9184083;[]
2746978572;40.3247651;23.9184993;[]
2746978574;40.3248067;23.9186038;[]
2746978576;40.3247928;23.9186993;[]
2746978578;40.3247374;23.9187811;[]
2746978580;40.3246368;23.9188266;[]
2746978582;40.3245502;23.9188357;[]
2746978584;40.3244705;23.9188175;[]
2746978586;40.3243977;23.9188402;[]
2746978588;40.3243041;23.918863;[]
2746978590;40.3242278;23.9188857;[]
2746978592;40.3241377;23.9189448;[]
2746978594;40.3240822;23.9190039;[]
2746978595;40.3240268;23.9190858;[]
2746978597;40.3239887;23.9191903;[]
2746978600;40.3239921;23.9192903;[]
2746978601;40.3239609;23.9193949;[]
2746978603;40.3239159;23.9194904;[]
2746978605;40.3238743;23.9196222;[]
2746978607;40.3238431;23.9197905;[]
2746978609;40.3238257;23.9199541;[]
2746978611;40.323798;23.9201133;[]
2746978613;40.3238049;23.9202724;[]
2746978615;40.3237703;23.9203815;[]
2746978617;40.3237276;23.9205561;[]
2746978619;40.3237275;23.9206066;[]
2746978621;40.323736;23.9206643;[]
2746978623;40.3237895;23.9208488;[]
2746978625;40.3238264;23.9209798;[]
2746978627;40.3239711;23.9233503;[]
2746978629;40.3238702;23.9226738;[]
2746978631;40.3237282;23.9228649;[]
2746978633;40.3232535;23.9219924;[]
2746978635;40.323646;23.922159;[]
2746978637;40.3228611;23.9219237;[]
2746978639;40.3231078;23.9219335;[]
2746978641;40.3226443;23.921958;[]
2746978643;40.3217324;23.9220953;[]
2746978645;40.3215268;23.9220365;[]
2746983877;40.316644;23.9288525;[]
2746983878;40.3165443;23.9288707;[]
2746983879;40.3165474;23.9289001;[]
2746983880;40.31644;23.9289197;[]
2746983881;40.3164506;23.9290193;[]
2746983882;40.3165623;23.9289989;[]
2746983883;40.3165644;23.9290181;[]
2746983884;40.3166598;23.9290007;[]
2746983885;40.3166339;23.9288017;[]
2746983886;40.316543;23.9288204;[]
2746983887;40.3165468;23.9288517;[]
2746983888;40.3166376;23.928833;[]
2746983889;40.3165319;23.9284334;[]
2746983890;40.3164576;23.9288781;[]
2746983891;40.3162159;23.9288075;[]
2746983892;40.3162949;23.9283566;[]
2747932975;40.3356173;23.8852089;[]
2747932976;40.3356613;23.8851251;[]
2747932977;40.3357934;23.8851454;[]
2747932978;40.335756;23.8856508;[]
2747932979;40.3356107;23.8859887;[]
2747932980;40.3353422;23.8863711;[]
2747932981;40.3354459;23.8863103;[]
2747932982;40.3350841;23.8862668;[]
2747932983;40.3346604;23.8861221;[]
2747932984;40.3351745;23.8857979;[]
2747932985;40.3343758;23.8807207;[]
2747932986;40.3344208;23.8811177;[]
2747932987;40.3338779;23.8817963;[]
2747932988;40.3339485;23.8815656;[]
2747932989;40.3338248;23.8818352;[]
2747932990;40.3337665;23.881748;[]
2747932991;40.3333596;23.8815656;[]
2747932992;40.3334087;23.8813028;[]
2747932993;40.3335845;23.8813618;[]
2747932994;40.3333658;23.8814637;[]
2747932995;40.3336806;23.8812196;[]
2747932996;40.3337379;23.8809782;[]
2747932997;40.3339873;23.8809836;[]
2747932998;40.3339117;23.8809299;[]
2747936752;40.325937;23.8955932;[name=Καραγάτσια]
2747947968;40.3096113;23.9322546;[]
2747947971;40.3106478;23.9313765;[]
2747947974;40.3100321;23.9310425;[]
2747947977;40.31044;23.9321961;[]
2747947981;40.310389;23.9329317;[]
2747947983;40.3105038;23.933542;[]
2747947985;40.3106376;23.934495;[]
2747947992;40.3097506;23.9354979;[]
2747947995;40.309146;23.9346956;[]
2747947998;40.3089356;23.9349965;[]
2747948000;40.308789;23.9347792;[]
2747948003;40.3090185;23.9396862;[]
2747948005;40.3086742;23.9396862;[]
2747948008;40.3085213;23.9417845;[]
2747987666;40.3120206;23.9252658;[]
2747987668;40.3115093;23.9269449;[]
2747987670;40.3124133;23.9209313;[]
2747987671;40.3121024;23.9225299;[]
2747987674;40.3124501;23.9223958;[]
2747987676;40.3127651;23.9196117;[]
2747987678;40.3142949;23.9167632;[]
2747987681;40.3155834;23.9163555;[]
2747987685;40.3205377;23.9135166;[]
2747987686;40.3205182;23.9138491;[]
2747987689;40.3204426;23.9148561;[]
2747987691;40.3202281;23.9149201;[]
2747987693;40.3201964;23.9150639;[]
2747987695;40.3200891;23.915048;[]
2747987697;40.320194;23.9145908;[]
2747987699;40.3202695;23.9142423;[]
2747987700;40.3203012;23.9140505;[]
2747987702;40.3202963;23.9133983;[]
2747987705;40.3191458;23.9119212;[]
2747987707;40.3196942;23.9118349;[]
2747987709;40.3195651;23.911675;[]
2747987711;40.3202451;23.9116079;[]
2747987713;40.3200233;23.9116878;[]
2747987715;40.3201306;23.9117262;[]
2747987716;40.3201793;23.9114161;[]
2747987719;40.3204718;23.9114416;[]
2747987721;40.3220952;23.9109813;[name=Καλοπήγαδο]
2747987723;40.3200374;23.9074504;[]
2747987726;40.3222239;23.9039144;[]
2747987728;40.3223555;23.9035723;[]
2747987730;40.3220094;23.9027698;[]
2747987732;40.3231982;23.9003865;[]
2747987735;40.3235282;23.8993617;[]
2747987737;40.3237122;23.8989325;[]
2747987739;40.3238738;23.8989969;[]
2747987741;40.3237592;23.8985329;[]
2747987744;40.3232644;23.8982351;[]
2747987745;40.3225343;23.8980367;[]
2747987747;40.3221417;23.8972454;[]
2747987748;40.3246304;23.8922055;[]
2747987750;40.3251743;23.8899525;[]
2747987753;40.324443;23.8914365;[]
2747987754;40.3256906;23.8888949;[]
2747987756;40.3260545;23.8891106;[]
2747987758;40.3267102;23.8851321;[]
2747987760;40.3266197;23.8845191;[]
2747987762;40.3267472;23.884931;[]
2747987764;40.3275618;23.8848608;[]
2747987766;40.327318;23.8842817;[]
2747987768;40.3282941;23.8847256;[]
2747987770;40.3282941;23.884352;[]
2747987772;40.3285205;23.8843475;[]
2747987773;40.3292376;23.8840775;[]
2747987776;40.3291381;23.8843948;[]
2747987778;40.3289065;23.8845388;[]
2747987779;40.329778;23.8830716;[]
2747987781;40.3305722;23.8834339;[]
2747987784;40.3306854;23.8839838;[]
2747987785;40.3305284;23.8844732;[]
2747987787;40.3303659;23.8844829;[]
2747987789;40.3302991;23.8858013;[]
2747987792;40.3302857;23.8847063;[]
2747987795;40.3309458;23.8866684;[]
2747987798;40.3330944;23.8897348;[]
2747987801;40.3338008;23.8907705;[]
2747987803;40.3348496;23.8907197;[]
2747987805;40.334229;23.8937358;[]
2747987807;40.3342356;23.8930967;[]
2747987809;40.3348498;23.8947895;[]
2747987812;40.3353735;23.8947251;[]
2747987813;40.3354336;23.8958676;[]
2747987817;40.3362328;23.8989576;[]
2747987820;40.3369218;23.9007037;[]
2747987823;40.3367174;23.9008486;[]
2747987825;40.3363064;23.9020261;[]
2747987841;40.3365395;23.9023533;[]
2747987843;40.3363044;23.9030239;[]
2747987846;40.3364884;23.902651;[]
2747987849;40.3377685;23.9076222;[]
2747987853;40.3377517;23.9077721;[]
2747987855;40.3377083;23.90804;[]
2747987858;40.3376266;23.9082677;[]
2747987862;40.3375934;23.9085623;[]
2747987865;40.3376624;23.9089139;[]
2747987868;40.3376879;23.9092721;[]
2747987870;40.3414405;23.9167428;[]
2747987873;40.3404996;23.9168957;[]
2747987876;40.3391789;23.9187357;[]
2747987879;40.3395939;23.9189664;[]
2747987882;40.3394549;23.9187974;[]
2747987884;40.3388395;23.91832;[]
2747987887;40.3361755;23.9174214;[]
2747987890;40.3346005;23.9194965;[]
2747987893;40.334807;23.9192963;[]
2747987895;40.334946;23.9191107;[]
2747987907;40.3349857;23.9190307;[]
2747987911;40.3352636;23.9206321;[]
2747987913;40.3352861;23.9206696;[]
